index,Speaker,Sentence,class,opinion-tag,label,Act Tag,act_label
56,T,"Wow, I am a little confused, you are just giving me numbers and I don’t understand how you are doing them like if you have for a hundred, right, you said you do what.",66,Irrelevant,0,1 - None,0
57,T,What do you do here to get a hundred?,66,Irrelevant,0,8 - Press for Accuracy,5
58,Ariel,Eh?,66,Irrelevant,0,1 - None,7
59,T,What did you do to get the number of rods for a ladder with ten and then hundred?,66,Irrelevant,0,8 - Press for Accuracy,5
60,Ariel,"Oh, a ladder with ten?",66,Irrelevant,0,1 - None,7
61,Ariel,I just did five and then I multiplied and we have seventeen rods and then I did that again and it was thirty-four.,66,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
62,Ariel,So then I went over here and thirty-four times ten.,66,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
63,T,Where is this thirty-four come from?,66,Irrelevant,0,8 - Press for Accuracy,5
64,Ariel,The rods!,66,Irrelevant,0,4 - Making a Claim,10
65,Ariel,It is wrong.,66,Refuted,5,4 - Making a Claim,10
66,Ariel,It is thirty-two.,66,New,1,4 - Making a Claim,10
67,T,So how we are going to know?,66,Irrelevant,0,8 - Press for Accuracy,5
68,T,We have to find a way to be able to tell how many rods no matter what number of steps.,66,Irrelevant,0,1 - None,0
69,Ariel,I don’t know now.,66,Irrelevant,0,1 - None,7
70,Ariel,I just noticed like I just multiplied by two and subtract two.,66,New,1,4 - Making a Claim,10
71,T,"Say for eight, what would you do then for eight?",66,Irrelevant,0,8 - Press for Accuracy,5
72,Ariel,For eight?,66,Irrelevant,0,1 - None,7
73,T,Using that multiply by two what would you do?,66,Irrelevant,0,8 - Press for Accuracy,5
74,Ariel,"It’d be fourteen for four, then times two.",66,New,1,4 - Making a Claim,10
75,T,Why don’t you write it down,66,Irrelevant,0,1 - None,0
76,Ariel,"That is twenty eight then just minus two is twenty six, because that is the real one, twenty-six.",66,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
77,T,"So, why fourteen?",66,Irrelevant,0,9 - Press for Reasoning,6
78,Ariel,Because there is fourteen rods for four.,66,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
79,T,"For four...Oh, four, so I ask you about eight.",66,Irrelevant,0,1 - None,0
80,Ariel,"First I did that and then since four times two is eight, because you multiply it by two.",66,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
81,T,So how about for sixteen?,66,Irrelevant,0,8 - Press for Accuracy,5
82,Ariel,Sixteen?,66,Irrelevant,0,1 - None,7
83,T,Hmm.,66,Irrelevant,0,1 - None,0
84,Ariel,"It will twenty-six plus twenty-six is twelve, it’s fifty-two.",66,New,1,5 - Providing Evidence / Explaining Reasoning,11
85,T,Why twenty-six?,66,Irrelevant,0,9 - Press for Reasoning,6
86,T,Where does that twenty-six come from?,66,Irrelevant,0,8 - Press for Accuracy,5
87,Ariel,The number of these.,66,Irrelevant,0,4 - Making a Claim,10
88,Ariel,No!,66,Refuted,5,1 - None,7
89,Ariel,That’s wrong.,66,Refuted,5,4 - Making a Claim,10
90,Ariel,It is fifty.,66,New,1,4 - Making a Claim,10
91,T,The way you are doing here is different from the way you are doing here.,66,Irrelevant,0,1 - None,0
92,T,I don’t get this.,66,Irrelevant,0,1 - None,0
93,Ariel,"Because here, for eight times two is sixteen.",66,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
94,Ariel,"So one is twenty-six, so I multiplied twenty-six by two and I got fifty-two, so then I subtracted two, it is fifty.",66,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
95,T,Are you saying you multiplied here?,66,Irrelevant,0,2 - Keeping Everyone Together,1
96,Ariel,Huh?,66,Irrelevant,0,3 - Asking for More Information,9
97,T,Did you multiply here?,66,Irrelevant,0,2 - Keeping Everyone Together,1
98,Ariel,Yeah.,66,Adopted,4,1 - None,7
99,T,Can you write here?,66,Irrelevant,0,1 - None,0
100,Ariel,I did it over here.,66,Irrelevant,0,1 - None,7
101,Ariel,"Twenty-six, twenty-six.",66,Irrelevant,0,4 - Making a Claim,10
102,T,"Oh, twenty-six times two and go on, go on and what do you get?",66,Strengthened,2,8 - Press for Accuracy,5
103,Ariel,"Twenty-six times two is fifty two and I am subtracting two, minus two and that is fifty.",66,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
104,T,So that works all the time?,66,Weakened,3,2 - Keeping Everyone Together,1
105,Ariel,Yeah.,66,Adopted,4,1 - None,7
106,T,So we try for seven.,66,New,1,1 - None,0
107,Ariel,Seven?,66,Irrelevant,0,1 - None,7
108,T,Yeah?,66,Irrelevant,0,1 - None,0
109,Ariel,"Hold on, man.",66,Irrelevant,0,1 - None,7
110,T,"Before we do it, can we find... using this how will you do it?",66,Irrelevant,0,8 - Press for Accuracy,5
111,Ariel,Using what?,66,Irrelevant,0,3 - Asking for More Information,9
112,Ariel,That?,66,Irrelevant,0,3 - Asking for More Information,9
113,T,Yeah.,66,Irrelevant,0,1 - None,0
114,Ariel,"Seven, right?",66,Irrelevant,0,1 - None,7
115,Ariel,for six …,66,Irrelevant,0,1 - None,7
116,T,For seven?,66,Irrelevant,0,2 - Keeping Everyone Together,1
117,Ariel,"OK, for seven.",66,Irrelevant,0,1 - None,7
118,Ariel,"For eight, it is twenty-six.",66,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
119,Ariel,"So for that I would add three, that is twenty-nine.",66,Strengthened,2,5 - Providing Evidence / Explaining Reasoning,11
120,James,Twenty-three.,66,New,1,4 - Making a Claim,10
121,Ariel,Twenty-nine.,66,New,1,4 - Making a Claim,10
122,Ariel,"Oh, yeah, yeah.",66,Irrelevant,0,1 - None,7
123,Ariel,"Twenty-three, twenty-three.",66,Strengthened,2,4 - Making a Claim,10
124,T,So how many you have for seven?,66,Irrelevant,0,8 - Press for Accuracy,5
125,Ariel,I subtracted three from twenty-six.,66,New,1,4 - Making a Claim,10
126,T,"Well but, you are doing differently now, right?",66,Irrelevant,0,2 - Keeping Everyone Together,1
127,Ariel,Yeah,66,Irrelevant,0,1 - None,7
128,T,"Because here you are doing like this, you are multiplying … so if I give you like a ladder for a certain number of steps then how you go about computing that … finding out the number of rods, if you did not want to build them?",66,Irrelevant,0,8 - Press for Accuracy,5
129,Ariel,"I take half of the number if it has a half, I will multiply it by two and subtract two.",66,New,1,5 - Providing Evidence / Explaining Reasoning,11
130,T,"So like for ten, how would you do that?",66,Irrelevant,0,8 - Press for Accuracy,5
131,Ariel,"I think a ladder of five, then count the rods, multiply that by two and subtract two.",66,Strengthened,2,7 - Context,0
132,T,And subtract two.,66,Strengthened,2,4 - Restating,3
133,T,How would you do that for nine?,66,Irrelevant,0,8 - Press for Accuracy,5
134,Ariel,"For nine, I would do eight, then I would multiply the number by two and then I would subtract two and then I would add three.",66,New,1,5 - Providing Evidence / Explaining Reasoning,11
0,T,Do you want to say it to the camera?,67,Irrelevant,0,2 - keeping everyone together,1
1,Jeff,No I don’t want to say it. ,67,Irrelevant,0,1 - none,7
2,Jeff,"This is going to be the number in the square multiplied by itself plus one always is going to give you the
answer.",67,New,1,4 - making a claim,10
3,T,"Yeah, what have you written here, that’s very interesting.",67,Strengthened,2,1 - none,0
4,Jeff,Zero times zero plus one equals one.,67,Strengthened,2,5 - providing evidence/providing reasoning,11
5,T,But you did something it’s neat I think you need to tell that to the camera.,67,Irrelevant,0,1 - none,0
6,T,Do you want to do it?,67,Irrelevant,0,8 - press for  accuracy,5
7,Jeff,Not really,67,Irrelevant,0,1 - none,7
8,T,Sure you don’t? ,67,Irrelevant,0,2 - keeping everyone together,1
9,T,Let me give you the microphone.,67,Irrelevant,0,1 - none,0
10,Jeff,"Uh, I don’t want to.",67,Irrelevant,0,1 - none,7
11,T,But it’s a great idea.,67,Irrelevant,0,1 - none,0
12,Jeff,But what am I going to say though.,67,Irrelevant,0,1 - none,7
13,T,"Well, you can say here this is a good idea.",67,Irrelevant,0,1 - none,0
14,Jeff,That’s easy.,67,Irrelevant,0,1 - none,7
15,T,"Well later on if you want to, but let’s say it to the camera right now. ",67,Irrelevant,0,2 - keeping everyone together,1
16,T,"Here’s the microphone, let me get out of the way.",67,Irrelevant,0,1 - none,0
17,Jeff,How am I going to do this though?,67,Irrelevant,0,3 - asking for more information,9
18,T,"Well, here’s what you can do.",67,Irrelevant,0,1 - none,0
19,Jeff,Can I draw it on this?,67,Irrelevant,0,1 - none,7
20,T,"Well, you could.",67,Irrelevant,0,1 - none,0
21,Jeff,Yeah I’ll just draw it on this and show it as an example. ,67,Irrelevant,0,1 - none,7
22,Jeff,When am I going?,67,Irrelevant,0,1 - none,7
23,T,We can wait. ,67,Irrelevant,0,1 - none,0
24,T,OK good. ,67,Irrelevant,0,1 - none,0
25,T,"So um, Jeff is going to tell you about this problem right here.",67,Irrelevant,0,8 - press for  accuracy,5
26,Jeff,"Well what it is, no. ",67,Irrelevant,0,1 - none,7
27,Jeff,Can I start? ,67,Irrelevant,0,1 - none,7
28,Jeff,OK. ,67,Irrelevant,0,1 - none,7
29,Jeff,"The number over in the box is always going to multiply by itself in the parenthesis and then you’re going to add it by one and you’ll get the number that’s
supposed to be in the triangle. ",67,Strengthened,2,5 - providing evidence/providing reasoning,11
30,Jeff,"The same thing with this one here, one times one is one plus one equals two. ",67,Strengthened,2,5 - providing evidence/providing reasoning,11
31,Jeff,Two times two is four plus one equals five and it just works for the rest of the six.,67,Strengthened,2,5 - providing evidence/providing reasoning,11
32,Jeff,Is that it?,67,Irrelevant,0,1 - none,7
33,T,"Yeah, good.",67,Adopted,4,1 - none,0
34,T,"See if you can, you helped them get it, can you come and explain it to the camera?",67,Irrelevant,0,8 - press for  accuracy,5
35,Brian,Yes. ,67,Irrelevant,0,1 - none,7
36,Brian,"OK, you can talk this time. ",67,Irrelevant,0,1 - none,7
37,Brian,"Well, you see that number is the same as that number the code would be square times square plus
one equals triangle.",67,New,1,5 - providing evidence/providing reasoning,11
38,T,"Yeah, that’s neat but you didn’t write it that way.",67,Weakened,3,1 - none,0
39,Brian,I didn’t put the square.,67,Weakened,3,1 - none,7
40,T,That’s very nice why does that work? ,67,Strengthened,2,9 - press for reasoning,6
41,T,Because the rule says whatever you write in one square you have to write the same in the other square.,67,Strengthened,2,1 - none,0
42,Brian,That’s the same as that.,67,Adopted,4,4 - making a claim,10
43,T,"That’s very nice, OK, why don’t you write it on this paper now.",67,Irrelevant,0,1 - none,0
44,Brian,You could write it.,67,Irrelevant,0,1 - none,7
45,Romina,"Oh, come on.",67,Irrelevant,0,1 - none,7
46,Brian,Just write the code?,67,Irrelevant,0,1 - none,7
47,T,Yeah.,67,Irrelevant,0,1 - none,0
48,T, Put your names on it too so we know who did it. ,67,Irrelevant,0,1 - none,0
49,T,Thank you very much.,67,Irrelevant,0,1 - none,0
50,Bobby,When you minus this one from this one you get the multiplying number.,67,New,1,5 - providing evidence/providing reasoning,11
51,T,"Yeah, why don’t you say that to the camera?",67,Irrelevant,0,2 - keeping everyone together,1
52,Bobby ,I already did ,67,Irrelevant,0,1 - none,7
53,T,No. ,67,Irrelevant,0,1 - none,0
54,T,It doesn’t work for all of them.,67,Weakened,3,1 - none,0
55,Michelle I,Could we tell everybody the code?,67,Irrelevant,0,1 - none,7
56,T,You want to.,67,Irrelevant,0,1 - none,0
57,T,"OK, let me say the people with the secret would like to publish it now, when scientists really discovered something they do what they call publishing, they send it to a journal and it gets printed and everybody reads it. ",67,Irrelevant,0,1 - none,0
58,Michelle I,You have the box time that plus one is the triangle.,67,Strengthened,2,4 - making a claim,10
59,Ankur,Someone pick a number that will go like here.,67,Irrelevant,0,2 - relating to another student,8
60,T,"OK, Ankur says tell him a number and he’ll tell you how it works",67,Irrelevant,0,8 - press for  accuracy,5
61,S,Eighty-six.,67,New,1,4 - making a claim,10
62,Michelle I,Eighty-six is too high.,67,Weakened,3,2 - relating to another student,8
63,Ankur,They want eighty-six we’ll give them eighty-six.,67,Irrelevant,0,2 - relating to another student,8
64,Jeff,We don’t care just show us how to do it. ,67,Irrelevant,0,1 - none,7
65,Jeff,They’re just going to do eighty six to make us mad.,67,Irrelevant,0,1 - none,7
66,Michelle I,"Now what’s eighty six times eighty-six, you said eighty-six now figure that out.",67,Irrelevant,0,3 - asking for more information,9
67,S,You said you could solve.,67,Irrelevant,0,1 - none,7
68,S,Do it. ,67,Irrelevant,0,1 - none,7
69,Ankur,We can if we had a piece of paper.,67,Irrelevant,0,1 - none,7
70,Michelle I,If you have the number here and the number here is going to be the same as the number here what do you think that is going to be for the code?,67,New,1,3 - asking for more information,9
71,T,"OK, this is really the key pint so it would be very important to listen carefully because they’re really telling you the secret.",67,Irrelevant,0,1 - none,0
72,Michelle I,"If the number here is going to be the same as the umber here, what shape do you think that is going to be?",67,New,1,3 - asking for more information,9
73,Ankur,A square.,67,New,1,2 - relating to another student,8
74,Michelle I,That’s it that’s the whole thing that’s the code. ,67,Adopted,4,2 - relating to another student,8
75,Michelle I,That’s the code.,67,Strengthened,2,2 - relating to another student,8
76,Ankur,Isn’t that easy?,67,Irrelevant,0,1 - none,7
